4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.622561 8:0 9:0 10:0 11:0.670868 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.623867 8:0 9:0 10:0 11:0.695753 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.627816 8:0 9:0 10:0 11:0.713061 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.632201 8:0 9:0 10:0 11:0.721395 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.637057 8:0 9:0 10:0 11:0.72224 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.640399 8:0 9:0 10:0 11:0.717748 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.642632 8:0 9:0 10:0 11:0.712254 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.644213 8:0 9:0 10:0 11:0.703564 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.646093 8:0 9:0 10:0 11:0.696296 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.647215 8:0 9:0 10:0 11:0.693867 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.649535 8:0 9:0 10:0 11:0.694458 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.651202 8:0 9:0 10:0 11:0.699181 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.653295 8:0 9:0 10:0 11:0.706089 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.655756 8:0 9:0 10:0 11:0.712426 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.658464 8:0 9:0 10:0 11:0.719174 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.65958 8:0 9:0 10:0 11:0.724457 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.660727 8:0 9:0 10:0 11:0.728978 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.660477 8:0 9:0 10:0 11:0.729005 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.65917 8:0 9:0 10:0 11:0.728151 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.658553 8:0 9:0 10:0 11:0.726314 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.657636 8:0 9:0 10:0 11:0.724145 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.656764 8:0 9:0 10:0 11:0.722927 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.656556 8:0 9:0 10:0 11:0.722711 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.656078 8:0 9:0 10:0 11:0.725656 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.656364 8:0 9:0 10:0 11:0.728971 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.656292 8:0 9:0 10:0 11:0.732824 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.655316 8:0 9:0 10:0 11:0.737064 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.654273 8:0 9:0 10:0 11:0.740163 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.652997 8:0 9:0 10:0 11:0.740343 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.651061 8:0 9:0 10:0 11:0.739292 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.649244 8:0 9:0 10:0 11:0.738376 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.646684 8:0 9:0 10:0 11:0.737814 12:0 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:0.932312 8:0.644607 9:0 10:0 11:0.637437 12:1.3716 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:0.949288 8:0.643946 9:0 10:0 11:0.64329 12:1.37959 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:0.96514 8:0.64404 9:0 10:0 11:0.645002 12:1.3806 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:0.971554 8:0.643654 9:0 10:0 11:0.657995 12:1.39704 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:0.984833 8:0.642525 9:0 10:0 11:0.656258 12:1.39389 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:0.993008 8:0.642804 9:0 10:0 11:0.686296 12:1.42361 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:0.997723 8:0.642433 9:0 10:0 11:0.690105 12:1.42051 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.00376 8:0.641123 9:0 10:0 11:0.682143 12:1.40719 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.00939 8:0.64052 9:0 10:0 11:0.668095 12:1.38717 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.02351 8:0.639773 9:0 10:0 11:0.678105 12:1.39032 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.03525 8:0.639034 9:0 10:0 11:0.688114 12:1.39922 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.04581 8:0.639092 9:0 10:0 11:0.694183 12:1.4024 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.04707 8:0.639147 9:0 10:0 11:0.693884 12:1.39543 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.04847 8:0.638783 9:0 10:0 11:0.670307 12:1.36644 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.05921 8:0.63869 9:0 10:0 11:0.678743 12:1.37723 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.06204 8:0.638914 9:0 10:0 11:0.665882 12:1.36076 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.0636 8:0.638688 9:0 10:0 11:0.659875 12:1.34498 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.06641 8:0.639203 9:0 10:0 11:0.641344 12:1.31928 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.0675 8:0.639471 9:0 10:0 11:0.622413 12:1.28611 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.06966 8:0.640033 9:0 10:0 11:0.60834 12:1.26255 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.07024 8:0.640757 9:0 10:0 11:0.606197 12:1.26252 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.07015 8:0.641394 9:0 10:0 11:0.599499 12:1.23612 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.642543 8:0 9:0 10:0 11:0.802675 12:0 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.07294 8:0.643428 9:0 10:0 11:0.575347 12:1.1835 13:0 14:0 
4 1:3 2:1 3:0 4:0 5:0 6:0 7:1.07258 8:0.644927 9:0 10:0 11:0.540526 12:1.15365 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.646614 8:0 9:0 10:0 11:0.817017 12:0 13:0 14:0 
4 1:2 2:1 3:0 4:0 5:0 6:0 7:0.647913 8:0 9:0 10:0 11:0.822553 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
5 1:1 2:1 3:0 4:0 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 
